,jobTitle,jobLink,companyName,companyLocation,Salary,jobMetaData,jobPosting
830,CDL-A OTR Refrigerated Truck Driver,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0C_Sd5LMgFcSfWuB2stfnkRHLOOUwXzXco3k-miDZgVYmxvRzZy-w_-4HU8ucsqVxQGkUJxGc_qcJ3k3dk3n3ZmREPF8btQLUsLMXgpoGW0ZfAn2flK5G5HXcuN6Y1RuxBGgGbmJ3B7Uj69RqZ6YF3A4b-i-58D7qFN0yvH63asGGupmvE3RJ1Wc47IoMSB20lLyYG-NlwTR5g3QcK0LDGgnQxnTHzHimYB-9djZW5elZAl7DmU5b1VYwyfgLZm8_1iuVjdgRrR7bgSNOqETRZy80kvIeVpp4psshjXiVBY_7ssC1OuMDAyrz4GlEy3_o6BJEfmVbJsV6Oqyy1ju810bj-7WfFLAAJK6pKIUOC4OuRX5KqgFhL9dLfzaiEyOX1sZB74hFKnvH74C20tQD74pPcfD6Gcq2W8KQzt0dD4wqRSCHQ2HKoPlW2b1e8kMegcTmu-N982G_qj4dBJFIE5zSwGU478qxOYt93T62rLXGYDKaF-ezh0qn3sPjGhBr8OLJCfe5TJCpXtgBXVlqVAwP1xN3UdonovFU0TzlvpvuxA8CM4BC22HNm0-ENy6cN_4edQ6eZhlA3lA39Ks056wqkGLtQDgty4lb09x8x0kQoiy3RJQMHg5z4CJ3fD6BACP4jmaS5wz9wgrg1iNYZIKu6Nd6EfZ-y7bShJg6j__Q==&xkcb=SoBx6_M3FOlF6HAJWz0FbzkdCdPP&p=14&fvj=0&vjs=3,Shaffer Trucking,"Chambersburg, PA","$1,300 - $1,740 a week","['Up to $100,000 a year', 'Full-time', 'Home daily +1', 'Paid time off', '$72,000 a year', 'Full-time', 'Home time', 'Pet rider program', 'Paid time off', 'Up to $105,000 a year', 'Full-time', 'Home every 3 weeks +1', 'Pet rider program', 'Passenger ride along program', '$700 - $1,200 a week', 'Full-time', 'Home time +1', 'Performance bonus', 'Passenger ride along program', 'Fuel card', '$90,000 - $100,000 a year', 'Full-time', 'Home time', 'Extra stop pay', 'Pet rider program', 'Passenger ride along program', 'Home time +1', 'Monthly bonus', 'Semiannual bonus', 'Yearly bonus', 'Up to $2,500 a week', 'Full-time', 'Monthly bonus', 'Pet rider program', 'Passenger ride along program', 'Full-time', 'Home weekends +2', 'Signing bonus', 'Fuel card', '$1,300 - $1,740 a week', 'Full-time', 'Home time', 'Pet rider program', 'Paid training']",Posted 30+ days ago
831,CDL A Drivers jobs in United States,,,,,,
832,Long Haul/OTR Drivers: Discover the Ozark difference!,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0BMwKUQjXbnnbXcrCr2tmOYtonV8F3Vb359U63mkHAwgyAGUlTJIlc2vPRo1zeGP0TJC3BXamNMiYqwMiB90K7ARHwHKdO77wZ33iTtqdrEvI0aS9dAoPkojXAABE4UaVZaRMYU1o685ykWoB2-SOrKTGasOT0FY-hQQ0qk8N2nw2DmCCNlU0QShAdgaZOnb1GSTIK6SZ3P6ViKpngas_xDbRIaSMVLWVji8lB2nzaC2U-H4KQyVG-I90LKGYF-KT7wdcIKqeQuS6ri36Yx-HPVSrMEnoNAzqGklZqdVwtH6jNirLLNOPO2GdhCo4EqJyBpRyARZ2wu0JNdnFcghBhyFOKx4UXWaLq4DQxF0uuGg_K4w5zhGOjY1Art3PW5ggpdsxjB2HZYXrMPjFYsn3CBe9pkBLvloVvk2Ymjce89Mgeu2CsXAtBpaNluOWZCuzFaNo0jC2bcaftunhQW4mbM2i0JLeJHVQYSDPL7cPBanIUMAo0Q3V4J-qwVWcHYtqMb0otVPf4MIRznKu-pYDHnjTU7PGtOkiXAWZ1WmL3DGOl37tMh8s0WMp26xrTxRoIzUscbDvIGfkvN8lJPrTR63WIKy-2me4nUVZrkmM18-COU41o9-ABmf_bjGhecOlCEMpWFCCRXxlm5PQfnxyuevlOu1_EKAioBmWYPBJHwXlbJUJIAyguEcL0Y8jlD9zli5c7fY99SiqVrzVMWyJhLhvFDgJzbWY9TczMKboBCIbGUwlZ4ysGBuAJJwrOH56kkQTfERUeE5YZUki54dX1YDaWfR98oGtR380cP8m1r-PVlxc78GFmRvmNqtyXtlSw67z_nqSJ8oL-EEuIFupGlTpMUNwz8aqXl2T8ya_pyoc2-6_HMJkeD7CJ05fXNP8rwqsyQfr6Hb2Eh-_-IkkDHX_FUFrr66n13IZCgmMn824eJI033RdYG&xkcb=SoA76_M3FOlEi0Ryph0LbzkdCdPP&p=0&fvj=0&vjs=3,Ozark Motor Lines,"Baton Rouge, LA 70801",$0.59 - $0.63 per mile,"['$0.59 - $0.63 per mile', 'Full-time', 'Home time', 'Signing bonus', 'Pet rider program', 'Passenger ride along program', 'Full-time', 'Home time +3', 'Extra stop pay', '$250 a day', 'Full-time', 'Weekends as needed +2', 'Pet rider program', 'Passenger ride along program', 'Full-time', 'Home time +1', 'Pet rider program', 'Paid time off', '$0.65 per mile', 'Monthly bonus', 'Paid orientation', '$0.55 - $0.65 per mile', 'Full-time', 'Home time +1', 'Signing bonus', 'Extra stop pay', 'Pet rider program', 'Up to $100,000 a year', 'Full-time', 'Home daily +2', 'Extra stop pay', 'Paid orientation', 'Paid training', '$85,000 - $135,000 a year', 'Full-time', '10 hour shift +3', 'Retention bonus', 'Signing bonus', 'Quarterly bonus', 'From $70,000 a year', 'Full-time', 'Paid training', 'Full-time', 'Home time', 'Paid orientation', 'Paid training', 'Paid time off', '$0.64 per mile', 'Full-time', 'Home time', 'Passenger ride along program', '$80,000 a year', 'Full-time', 'Passenger ride along program', 'Paid orientation', 'Full-time', 'Home time +1', 'Paid time off', 'Up to $100,000 a year', 'Full-time', 'Signing bonus', 'Paid time off', '401(k) 10% Match']",Posted 17 days ago
833,"OTR Truck Driver, Tandem - Mileage",https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AEVkFsOi_nmnQS-hhy4AcIxetMSOmBbws27ehScl-_6IculdYnsjIO0710gXPb-JpHdFLLCxKeYe9gJulxHc_J4jwrKsmRDsaVsrqtjPVX21XH77GW7Ly_K6tPX5B48wa00m4gkeDNM_1pdXTOwba5xiVZU-FoM9pGgdgVNI9dC0KmEHC1I2XsYJtohHbZA40POaxsCa_FvkYSGB8bim-t6Y7xh70aOmFqC1FDOwN-1jfbqaYiqlz1Ti80_PLmCHlt8I8Hrxx9rl12Fc9bh7e4nXQurQXC5i5a0MFCZcFKrRed9ipi127gS70_nH_S3TilhEaPqpqM7NVjxR-kBud9vBs6Np7Vg2ztoABPVG12aZAurte_8T_zMQQ73DO8CmwLnVZIuYyHu-NouwkHcL9rOQ7cm9u9FMMsmA3lG5GU6QPdmZGh4eA6Fc11YOStmwnkJBrJgVKlmtCAGyCz2uzkc_Cd1EOAC7VB8jkdpGs22FJItLials3dfNXjX2-MdurveJSEWWopVQHOGvxZcMa6DVYu5ZiRODjtciW_u0XkBjHSua7d3T4E0NScImVvTd2sQrFadL-qnfwu0gByByPEU1JLEIXyPpIKEiHvX6gHX3NXJLecoE-wzkGKprEy6BDUC0MCflZ2SYYfTpHsiMxEP0wADiPEoCEWw6tmLMlKicE9EZaySdWM3EweYvGKONT3zYHJAkA-rb0BMVUNuLEu&xkcb=SoCP6_M3FOlEi0Ryph0KbzkdCdPP&p=1&fvj=0&vjs=3,"Samuel, Son & Co., Limited","Columbia, TN 38401",,"['$0.59 - $0.63 per mile', 'Full-time', 'Home time', 'Signing bonus', 'Pet rider program', 'Passenger ride along program', 'Full-time', 'Home time +3', 'Extra stop pay', '$250 a day', 'Full-time', 'Weekends as needed +2', 'Pet rider program', 'Passenger ride along program', 'Full-time', 'Home time +1', 'Pet rider program', 'Paid time off', '$0.65 per mile', 'Monthly bonus', 'Paid orientation', '$0.55 - $0.65 per mile', 'Full-time', 'Home time +1', 'Signing bonus', 'Extra stop pay', 'Pet rider program', 'Up to $100,000 a year', 'Full-time', 'Home daily +2', 'Extra stop pay', 'Paid orientation', 'Paid training', '$85,000 - $135,000 a year', 'Full-time', '10 hour shift +3', 'Retention bonus', 'Signing bonus', 'Quarterly bonus', 'From $70,000 a year', 'Full-time', 'Paid training', 'Full-time', 'Home time', 'Paid orientation', 'Paid training', 'Paid time off', '$0.64 per mile', 'Full-time', 'Home time', 'Passenger ride along program', '$80,000 a year', 'Full-time', 'Passenger ride along program', 'Paid orientation', 'Full-time', 'Home time +1', 'Paid time off', 'Up to $100,000 a year', 'Full-time', 'Signing bonus', 'Paid time off', '401(k) 10% Match']",Active 2 days ago
834,CDL-A Drivers: $250/Day Rate + Weekly Hometime! 2022 or Newer Trucks!,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Dcl9TGnrE2xDtW1-vLrS1tRF7l5blKi9ESaNwoW4aq9ucI6MyTOPDisgcE0V9pVbcbu5wrs3eFLOTJO7TBPDdVnfeevE-CTfdWU2UuaNBuHIAMsRPHf4HmsKjj5noVtphnvrD-j5JsXsRTPL1Jd5IkpKI768BtiKAf64TC423EbufONziaBlUcCLavnalksNqy0SRPEipogLy3zSIU6xd8msMzxrEeG7_vUFVFmyYELPVvXTP0izXKKhdNbuGSX8yunIWlX1jwWS0O7KY9_zIZgl4YZboVJrtO12qYa6FvA3odxs0EdysUeoGJqhHUb02120WurKC7l1qBQLc_r_JCzLDqnHzIAAuvOAOvPqrk4WwDSEn5g3zSy62V0j9-E-arpyGjjUVwgyUVlAU8LXE3yV0SC1Z12jg0Y7bKxQOY9zMGJKmBlUBViJIpqJNMuya3lkidr0YxKGNAZR4zNahpEbzjkAtASniEbfHb7XHl827zvOsugERr8IdfIJtxcuRRYwKZD5EB4XbfvebvIJaAvIHEFpbKPkMOpGm6iZ6NW5-6ymJorLFALUAwL4OcZXEcwwUSYHi70dAtmXLhb1sSJMO_z1xHEQKbq4G1C7Amj3j-Xyk59rJGiZXS_RZaGvUnMPkf6pUte_FYrrBeBqrXAWhcZTIyAyi1fU_s-AHadHM1jOtDkcRj2XaJ7139aNQuKEioq28t3UrxTf7YwxuRU3nbjhr65Z1FvbjB94jDH2pI77sQmdsa9s_yETOI3YT52DYkkUT6fGJPzga0PWC7SgcKEJVS2hl6cl-e8M9lzYYWah3uCvUSc2qTfygIQ5zYmexYHDXgT1FdctZacSLsLJnDKFstahJCsnE5laYdUiMAWgp5ilCucPzKCyNxraVAGd5M3wu57IIcbF35eH7_&xkcb=SoAS6_M3FOlEi0Ryph0JbzkdCdPP&p=2&fvj=0&vjs=3,"Navajo Express, Inc","Darien, WI",$250 a day,"['$0.59 - $0.63 per mile', 'Full-time', 'Home time', 'Signing bonus', 'Pet rider program', 'Passenger ride along program', 'Full-time', 'Home time +3', 'Extra stop pay', '$250 a day', 'Full-time', 'Weekends as needed +2', 'Pet rider program', 'Passenger ride along program', 'Full-time', 'Home time +1', 'Pet rider program', 'Paid time off', '$0.65 per mile', 'Monthly bonus', 'Paid orientation', '$0.55 - $0.65 per mile', 'Full-time', 'Home time +1', 'Signing bonus', 'Extra stop pay', 'Pet rider program', 'Up to $100,000 a year', 'Full-time', 'Home daily +2', 'Extra stop pay', 'Paid orientation', 'Paid training', '$85,000 - $135,000 a year', 'Full-time', '10 hour shift +3', 'Retention bonus', 'Signing bonus', 'Quarterly bonus', 'From $70,000 a year', 'Full-time', 'Paid training', 'Full-time', 'Home time', 'Paid orientation', 'Paid training', 'Paid time off', '$0.64 per mile', 'Full-time', 'Home time', 'Passenger ride along program', '$80,000 a year', 'Full-time', 'Passenger ride along program', 'Paid orientation', 'Full-time', 'Home time +1', 'Paid time off', 'Up to $100,000 a year', 'Full-time', 'Signing bonus', 'Paid time off', '401(k) 10% Match']",Posted 17 days ago
835,CDL-A Truck Driver Regional / OTR / Shorthaul - Home Weekly,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AiJxps5UIu0YX933WtMtZOhlXW1qCjgSwej1K5yvcrosA9oDJftNVgM_b6mh65-d153wA5QfRy-dxm_CrbzDRUamolkkZCtMxFviLpLfR5EXHvMGvIzwOSdUWxUSQaVF3bybEzmobWgnBB2hwOAMhe-3HXgstksq1Gi4JlxPH0L6iag0jA6ogbbJIY5cyXzU3xu20G5cTS5V4Hvhioo-siPnfd-ggGAyb0NxEKw29J6eVjydzt4PDvuNQahIBohyiBkzelUGENcRCOAvt8p2vArzP4XGE1vLhAPNlQr4WhCNIq-aJC06HjilpL_EjpQX6QUarffLRiLwDx3bkUMue3YUAcL8RPkV4lQ_ve_RepgfxPTFFG_n--oVo-l4R9IM6AVUIg_I8onrqpexibtYoH2GEpiWErzMZ-iTnvIuvU4Dgd-fOXXV1301AMzcHPXxaucu9m-AoGAdWGfyttrKoDO9oBFSsuyay0Bmd_qqe5wLGipzHkvKMvlwxm1eURNFjly64E3CqCLrPShScbCifMXqB5lCddmZWuxulf1MCkCo5FG-5BPbuKEit5HSHSJlNu0PLhFA6nHmn3i96Bzsax945Gm1iUbjAI6DTDao15hitWl53C5KlZjbc6NG6oQjO6812Ih_NKsGmpG-k8yTsHL4z7O2P7cFW00EHUItbnS9IFCjDUjvt4klEBh8N8rnafZ46rhlE9DgJZ66zQh4Nw_PdVYjEJQD-olYS0Wkua9ru0vh8T2Srrq7AecvM9eVCFZ-gNfaUYi0I9dDaH2Kmd2968JSnFk2613qbri32mU_Rlrrux8rFGCfkwlToxhjUsF04Ot4Ww4fa6_8olAG0EVzVO4-3O5325rDNqZnUCB1nraBLiNb7rqq-zrq56Rnq6-ysG-paE4HfjB7XOuqCYk001zb-xES7YJjX_DMW_ZsR4-K_y-cLHSNAKeKJjJ25yzG49j8aAzx0O5LQ_xAHAWvwBCeQmigY=&xkcb=SoCm6_M3FOlEi0Ryph0IbzkdCdPP&p=3&fvj=0&vjs=3,EPES Transport System,"Davidson, NC 28036",,"['$0.59 - $0.63 per mile', 'Full-time', 'Home time', 'Signing bonus', 'Pet rider program', 'Passenger ride along program', 'Full-time', 'Home time +3', 'Extra stop pay', '$250 a day', 'Full-time', 'Weekends as needed +2', 'Pet rider program', 'Passenger ride along program', 'Full-time', 'Home time +1', 'Pet rider program', 'Paid time off', '$0.65 per mile', 'Monthly bonus', 'Paid orientation', '$0.55 - $0.65 per mile', 'Full-time', 'Home time +1', 'Signing bonus', 'Extra stop pay', 'Pet rider program', 'Up to $100,000 a year', 'Full-time', 'Home daily +2', 'Extra stop pay', 'Paid orientation', 'Paid training', '$85,000 - $135,000 a year', 'Full-time', '10 hour shift +3', 'Retention bonus', 'Signing bonus', 'Quarterly bonus', 'From $70,000 a year', 'Full-time', 'Paid training', 'Full-time', 'Home time', 'Paid orientation', 'Paid training', 'Paid time off', '$0.64 per mile', 'Full-time', 'Home time', 'Passenger ride along program', '$80,000 a year', 'Full-time', 'Passenger ride along program', 'Paid orientation', 'Full-time', 'Home time +1', 'Paid time off', 'Up to $100,000 a year', 'Full-time', 'Signing bonus', 'Paid time off', '401(k) 10% Match']",Posted 17 days ago
836,CDL A Truck Driver -OTR- Up to 0.85 CPM,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AvMFH4bcJfJLPDE_ed-Rd2uMp3X3WB2Mutj_uVOgzsfLwASIooZAXWAslBX5rV4ClQZz8fwTlArKEXHrKPh3qDpqxqzpHZwym8au0V5SDIjz_hpGI6-S1HWXeGqlg5DcXCGMEnPWKyAxBm22k0NxyJpBPObzoiC6sKEEfCO4EiCcewaM59mvzzrGqZvRrknXCgbDoQmggzDpDbTxuzf8L2A3dCNidXSFpCSDoX1lCs_4Tgk4Js7fEQZQ3d4RCIt__jhi04CcwBgS61xi9S0iqZJLnh-iVwwTqUcelAV-cp5sYRdjNN4wqCwDIYb4lA2_SQMIx1mJmBRiThaK4V_LhT54NoZigF6aYdabuUDcS6zrzQak_WrqXN7UTuIGE4MoOfhzRB0y5IWvaxHt_1bzhRORDlJam2pZavK-MhE2OULaOERq4I-cNANIu7YgMuo3A_5kLqsqaDNLRJAwnmfHCcIKE9dqSOKU9ze96PownMMjnDRvtLwiCyrPSJ6wJisqeRTlirKWd8uX6cY0aeNCIgJz2sEIDolUoOXxNgklH2pf1IwcvDNdoeDHPCLTReRQcAP9s2V1eei1iP8mX5EpJL_HIbNU6Njcrg_L7G3KODToTn4XIXW-c-YPxFfzLZ2pPj2BNXAELdxExZxQHyBiOYq5loy7qejI8VPSTyCpaLvd3CtSQCIatS&xkcb=SoAo6_M3FOlEi0Ryph0PbzkdCdPP&p=4&fvj=0&vjs=3,AGM Transport Inc,Wisconsin,$0.65 per mile,"['$0.59 - $0.63 per mile', 'Full-time', 'Home time', 'Signing bonus', 'Pet rider program', 'Passenger ride along program', 'Full-time', 'Home time +3', 'Extra stop pay', '$250 a day', 'Full-time', 'Weekends as needed +2', 'Pet rider program', 'Passenger ride along program', 'Full-time', 'Home time +1', 'Pet rider program', 'Paid time off', '$0.65 per mile', 'Monthly bonus', 'Paid orientation', '$0.55 - $0.65 per mile', 'Full-time', 'Home time +1', 'Signing bonus', 'Extra stop pay', 'Pet rider program', 'Up to $100,000 a year', 'Full-time', 'Home daily +2', 'Extra stop pay', 'Paid orientation', 'Paid training', '$85,000 - $135,000 a year', 'Full-time', '10 hour shift +3', 'Retention bonus', 'Signing bonus', 'Quarterly bonus', 'From $70,000 a year', 'Full-time', 'Paid training', 'Full-time', 'Home time', 'Paid orientation', 'Paid training', 'Paid time off', '$0.64 per mile', 'Full-time', 'Home time', 'Passenger ride along program', '$80,000 a year', 'Full-time', 'Passenger ride along program', 'Paid orientation', 'Full-time', 'Home time +1', 'Paid time off', 'Up to $100,000 a year', 'Full-time', 'Signing bonus', 'Paid time off', '401(k) 10% Match']",Today
837,Truck Driver (OTR),https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Dpol80Bh3v0qUL7SnUiCn70NirS5Vo_Ph5rbZnlwIj3rDbczmWNYQy-qlwWzWQIAobg8OXAhvVXfgl8_tIat5NEOMEFygxa412L7crKiFnNIeGdD4-KGyKpcClmXVtTdcBmvMBii8qtFpIzQPRugqrqTcNi98LEJLh24gwbkYBLKofOrjVN5TwW-18bCSPwT1JW4WL_8Q9UN-uLxnGViNiBhyoftTVGLhn_HsF4RB6Gi0LPRdNpgKtIAC9p17rxv3BeEUNiHTKxxMeivINNrWKgNoQuTgtU7cD8D24hUSoU5-Gf7vJAEaDy84OMjTvVmGJLdpimojnD44pY8tL5RtXHyJq7BXN7ADqOs3d6y4Y-yTmEGopLts7QFNXRjkcK7Zxj-EQxC8s5gMrx-IxdYxm54KcSqH3frkUXmnLL9V_b2egMvZHB1B7vdBg06g5v4K3tCjvcfbz6TyoSoYUOSGVYmfyiacyKK2KfCj_mrfRc1Xrv98quMg-e-ZNRcLKO9_ttEB9LbawVrJBulcob8LRZ-Hu74bJtcBPaV_HidHQreIayINu8Nbt3rFlIs6SomqV-I6lWffvAwQzTTYzwzMrNCjMnqp8XIjzn3KgL_BYV268dSlZ_6yyVKB8UhyusQYtVfvVFfXCQQ==&xkcb=SoCc6_M3FOlEi0Ryph0ObzkdCdPP&p=5&fvj=1&vjs=3,Indy Logistics Inc.,"Indianapolis, IN",$0.55 - $0.65 per mile,"['$0.59 - $0.63 per mile', 'Full-time', 'Home time', 'Signing bonus', 'Pet rider program', 'Passenger ride along program', 'Full-time', 'Home time +3', 'Extra stop pay', '$250 a day', 'Full-time', 'Weekends as needed +2', 'Pet rider program', 'Passenger ride along program', 'Full-time', 'Home time +1', 'Pet rider program', 'Paid time off', '$0.65 per mile', 'Monthly bonus', 'Paid orientation', '$0.55 - $0.65 per mile', 'Full-time', 'Home time +1', 'Signing bonus', 'Extra stop pay', 'Pet rider program', 'Up to $100,000 a year', 'Full-time', 'Home daily +2', 'Extra stop pay', 'Paid orientation', 'Paid training', '$85,000 - $135,000 a year', 'Full-time', '10 hour shift +3', 'Retention bonus', 'Signing bonus', 'Quarterly bonus', 'From $70,000 a year', 'Full-time', 'Paid training', 'Full-time', 'Home time', 'Paid orientation', 'Paid training', 'Paid time off', '$0.64 per mile', 'Full-time', 'Home time', 'Passenger ride along program', '$80,000 a year', 'Full-time', 'Passenger ride along program', 'Paid orientation', 'Full-time', 'Home time +1', 'Paid time off', 'Up to $100,000 a year', 'Full-time', 'Signing bonus', 'Paid time off', '401(k) 10% Match']",Active 8 days ago
838,CDL-A Truck Drivers: Earn $1350-$1550/Wk and Get Home Daily!,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CGU-aS1xJJYkJ5mIkm4SoB2Fnt2p-W5W_c4f35HOGo9547Z719QL3gQFX2oQiBvzeQcGQoBGj-zXmLKKIspnhnG1Cu3eLHvw6zjfLxi11tFeI6EEpaVJCUw-GhijiWvKadVpGOtASuuYEs5Y92SwdXxI8BiDfpTfFd1rdTweRNbh_eHY8Z8EOuC8SiyE8KXcomaGwaCWCPNnWefYATc6rH2aXYrjDqOFjOUy3YUWHezC49RHQ0lbvC6B7JgQYVdeQxuH0m8SSWcW0Sr5a8F8P9u1_dcHiZcl0RFCV3craQnYkWnKczzDREPbNwlXXtnpuIZn-w7MQCZNligWg9MTmKbUYcVYKd_jcRClQaj5LvdFU5SJ1z7znikagtW4RZtmWI9DspxOoNwZLxAZFvLgCMhzUgYtJaqjRRcOK_PYd6-2RvOv5q_XsAInvXyHGPYUSyqNiJtRDC89LdRB0_7zyuGkSGFt9jIFyxl8_7yDptzgLyEaL1i6Y-tHJp6F01P-zuOcgrRI5Mpk1b32Eow6lPj0eSk-FU1N5XwVJyvqayoj3jV2It6tk89ng-AutxGLFRWPNavvoLHCQaFMkdpsisN4s3ToT96kHcVS_-KlvUx3uzZiItTJ3btFgIidUymcrWskPT74ea3draW2viWYJ20j5c74EkoHqwHfXB4-DkBdIrEH0jZuOn&xkcb=SoAB6_M3FOlEi0Ryph0NbzkdCdPP&p=6&fvj=0&vjs=3,Integrated Services Incorporated,"Peru, IN",,"['$0.59 - $0.63 per mile', 'Full-time', 'Home time', 'Signing bonus', 'Pet rider program', 'Passenger ride along program', 'Full-time', 'Home time +3', 'Extra stop pay', '$250 a day', 'Full-time', 'Weekends as needed +2', 'Pet rider program', 'Passenger ride along program', 'Full-time', 'Home time +1', 'Pet rider program', 'Paid time off', '$0.65 per mile', 'Monthly bonus', 'Paid orientation', '$0.55 - $0.65 per mile', 'Full-time', 'Home time +1', 'Signing bonus', 'Extra stop pay', 'Pet rider program', 'Up to $100,000 a year', 'Full-time', 'Home daily +2', 'Extra stop pay', 'Paid orientation', 'Paid training', '$85,000 - $135,000 a year', 'Full-time', '10 hour shift +3', 'Retention bonus', 'Signing bonus', 'Quarterly bonus', 'From $70,000 a year', 'Full-time', 'Paid training', 'Full-time', 'Home time', 'Paid orientation', 'Paid training', 'Paid time off', '$0.64 per mile', 'Full-time', 'Home time', 'Passenger ride along program', '$80,000 a year', 'Full-time', 'Passenger ride along program', 'Paid orientation', 'Full-time', 'Home time +1', 'Paid time off', 'Up to $100,000 a year', 'Full-time', 'Signing bonus', 'Paid time off', '401(k) 10% Match']",Posted 23 days ago
839,Over the Road Driver- Make Over Six Figures,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0AT2V_H-NcQoC008MdJ6XsoETLTbKNz4Ccz_T36Eo4urmjWaexgBG5mll6p8rLnBqnD-6fIC8yOV7bGwO2z_CPdTwCqEjzaHQbjvENJpAwyADrNxJQWjH6lFMZim0kIXgzG2BK-dVjDuHWaTu-7nx-GS3Z_G-QYvX-B6TNMCshKiM3OOge8ICL2Z-Hm_6rheXbu8PA-UNgTkfeZ-b275Z1cjEQaz-jakGaV7fEMS_kD34wrMqxZnM44c5e2VfBbxPEX2B9XWQIpOXzUzdemhnWHuVtbdhU_cxiRFQhoGLQOsn2n7CSE886xcRNlejmqK-8sst1DNc8IGrgdmQ9j5iSG-Ww92xRsiUHkrkxsbIWe3MTMPCQIj_nHD4u90tfUefXFmR1SzzZOYfaMIYvitq8_PX7YYa4mLcKlC2tZkzPNVTlAOWDVsOYHgpWXLvI740qt1nxuUZGVptpQ9J-ceuNDqci3Z7Zj4KtwXJvUk3oSmHonkiMAZmwu0MhhgczwIymRmlFezqOMm8hc_NlZmuyraNoSEf_8_TCbQqe9YimsP9U0I6pQc-GNsce9urgicLpVQm60UbaahthYwcaPXR5zAK4sBCQ7gwzZeKlK4rQmKr70B0vWYw3xeyKhuh4lD1YRKOXaSvxQGI-9xVaITgA7&xkcb=SoC16_M3FOlEi0Ryph0MbzkdCdPP&p=7&fvj=1&vjs=3,"White Holdings Trucking, LLC","Duncan, SC 29334","Up to $100,000 a year","['$0.59 - $0.63 per mile', 'Full-time', 'Home time', 'Signing bonus', 'Pet rider program', 'Passenger ride along program', 'Full-time', 'Home time +3', 'Extra stop pay', '$250 a day', 'Full-time', 'Weekends as needed +2', 'Pet rider program', 'Passenger ride along program', 'Full-time', 'Home time +1', 'Pet rider program', 'Paid time off', '$0.65 per mile', 'Monthly bonus', 'Paid orientation', '$0.55 - $0.65 per mile', 'Full-time', 'Home time +1', 'Signing bonus', 'Extra stop pay', 'Pet rider program', 'Up to $100,000 a year', 'Full-time', 'Home daily +2', 'Extra stop pay', 'Paid orientation', 'Paid training', '$85,000 - $135,000 a year', 'Full-time', '10 hour shift +3', 'Retention bonus', 'Signing bonus', 'Quarterly bonus', 'From $70,000 a year', 'Full-time', 'Paid training', 'Full-time', 'Home time', 'Paid orientation', 'Paid training', 'Paid time off', '$0.64 per mile', 'Full-time', 'Home time', 'Passenger ride along program', '$80,000 a year', 'Full-time', 'Passenger ride along program', 'Paid orientation', 'Full-time', 'Home time +1', 'Paid time off', 'Up to $100,000 a year', 'Full-time', 'Signing bonus', 'Paid time off', '401(k) 10% Match']",Active 5 days ago
