jobTitle,jobLink,companyName,companyLocation,Salary,jobMetaData,jobPosting
Private Fleet CDL Class A Driver,https://www.indeed.com/rc/clk?jk=4b26244c764b92c2&bb=aZfOKDxFC2q-XZMtlUi-7JE2yAgJBYWbhRGSp9_MxbjtB2fnivHRFvrQYesfWqcAtDyBsZdiIxW81_RqsNNbo4-VHG2xjr5ClGd55ZrH6Sk%3D&xkcb=SoBQ67M3FbZKnmUypx0KbzkdCdPP&fccid=35310b2c5c51b5f4&vjs=3,Union Supply Group Inc,"Groveport, OH 43125",,"['$1,400 a week', 'Full-time', 'Home time +2', 'Retention bonus', 'Passenger ride along program', 'Paid orientation', 'From $70,000 a year', 'No weekends +2', 'Signing bonus', 'Monthly bonus', 'Passenger ride along program', '$0.60 per mile', 'Pet rider program', 'Paid orientation']",Posted 30+ days ago
CDL Class A Driver,https://www.indeed.com/rc/clk?jk=d0696225af34c234&bb=aZfOKDxFC2q-XZMtlUi-7M7haf9GNOHRVUMGfisAsHizvG2qM_fbke3YV0GChLIaY02BwsAlL4MHZ65tTccr2WfZDANDVD1EJwfoK7KkFHw%3D&xkcb=SoDN67M3FbZKnmUypx0JbzkdCdPP&fccid=e8201518424a3ffa&vjs=3,JV- Jarett Whitlock Recycling,"Toccoa, GA",,"['$1,400 a week', 'Full-time', 'Home time +2', 'Retention bonus', 'Passenger ride along program', 'Paid orientation', 'From $70,000 a year', 'No weekends +2', 'Signing bonus', 'Monthly bonus', 'Passenger ride along program', '$0.60 per mile', 'Pet rider program', 'Paid orientation']",Active 8 days ago
OTR Flatbed Driver,https://www.indeed.com/rc/clk?jk=131fc0b778bdf19b&bb=aZfOKDxFC2q-XZMtlUi-7MIvcSFq9mejQ3hDvQCAFHKhS0qMQEzJIiCAmv6YiJdlc__zyZOM19ok9WwTfbgElUezC_Qy2FSoSswakZnemEc%3D&xkcb=SoB567M3FbZKnmUypx0IbzkdCdPP&fccid=f1500b516c1c8f3a&cmp=Reddy-Red%2527s-Truckin%2C-LLC&ti=Truck+Driver&vjs=3,"Reddy Red's Truckin, LLC","Broken Arrow, OK",,"['$1,400 a week', 'Full-time', 'Home time +2', 'Retention bonus', 'Passenger ride along program', 'Paid orientation', 'From $70,000 a year', 'No weekends +2', 'Signing bonus', 'Monthly bonus', 'Passenger ride along program', '$0.60 per mile', 'Pet rider program', 'Paid orientation']",Posted 30+ days ago
Truck Driver (CDL A),https://www.indeed.com/rc/clk?jk=d7cf59c19b2053cb&bb=aZfOKDxFC2q-XZMtlUi-7JPHXl-QMFnZ7g1-DNdE-rC7p_Q_KMCV2l1Tp5iG_IsNKbjvlUrsuV5MViaYZtgsVGBfs8hs4fAnt5JVfxkGyWY%3D&xkcb=SoD367M3FbZKnmUypx0PbzkdCdPP&fccid=eab51ea9138fedea&cmp=Keller-Logistics-Group&ti=Truck+Driver&vjs=3,Keller Trucking,"Roanoke, VA",,"['$1,400 a week', 'Full-time', 'Home time +2', 'Retention bonus', 'Passenger ride along program', 'Paid orientation', 'From $70,000 a year', 'No weekends +2', 'Signing bonus', 'Monthly bonus', 'Passenger ride along program', '$0.60 per mile', 'Pet rider program', 'Paid orientation']",Active 5 days ago
No Touch | Dry Van | CDL-A Truck Driver,https://www.indeed.com/rc/clk?jk=57bf05fa4f152bfa&bb=aZfOKDxFC2q-XZMtlUi-7PGvezV1b30u5zmrTZe-o7uvrdc02sUWdoC5zznhqsfEjwHap2pcWK45BNQEH3kqBDjoLDuxwkSLaCCjPwecoxs%3D&xkcb=SoBD67M3FbZKnmUypx0ObzkdCdPP&fccid=ee083d6ceb6df7fd&vjs=3,KLM Trucking,"Claymont, DE",,"['$1,400 a week', 'Full-time', 'Home time +2', 'Retention bonus', 'Passenger ride along program', 'Paid orientation', 'From $70,000 a year', 'No weekends +2', 'Signing bonus', 'Monthly bonus', 'Passenger ride along program', '$0.60 per mile', 'Pet rider program', 'Paid orientation']",Posted 3 days ago
OTR & Regional class A amazon contract solo & team drivers,https://www.indeed.com/rc/clk?jk=7a7d736bee1db2d8&bb=aZfOKDxFC2q-XZMtlUi-7GgEHERjlp97ySsDu6_JEP2rT80AvPCRKfgm0MT__n6ruvsf6Kpl4nOGLlw8lRwsV4B_CVmCj7eXgEI5xtNt7fA%3D&xkcb=SoDe67M3FbZKnmUypx0NbzkdCdPP&fccid=11ea545c96b67bf1&cmp=williamsons-Transportation-LLC&ti=Solo+Driver&vjs=3,Williamsons Transportation LLC,"Tampa, FL",,"['$1,400 a week', 'Full-time', 'Home time +2', 'Retention bonus', 'Passenger ride along program', 'Paid orientation', 'From $70,000 a year', 'No weekends +2', 'Signing bonus', 'Monthly bonus', 'Passenger ride along program', '$0.60 per mile', 'Pet rider program', 'Paid orientation']",Posted 30+ days ago
"CDL Class A Driver $1,400 - $2,100 weekly",https://www.indeed.com/rc/clk?jk=c5b0c3c4027c4481&bb=aZfOKDxFC2q-XZMtlUi-7BHeFtf-LwKZDT_9-QJ_f3ll37QGQTQ5KEr1GBQheRqJ1MhCQXIVrP3EyDd6DjygB1czkMuY6OI0M2rqhKNiokM%3D&xkcb=SoBq67M3FbZKnmUypx0MbzkdCdPP&fccid=4096395cdf0d851b&cmp=J%2526L-Royal-Trucking&ti=Truck+Driver&vjs=3,J&S Royal Trucking,"West Palm Beach, FL",,"['$1,400 a week', 'Full-time', 'Home time +2', 'Retention bonus', 'Passenger ride along program', 'Paid orientation', 'From $70,000 a year', 'No weekends +2', 'Signing bonus', 'Monthly bonus', 'Passenger ride along program', '$0.60 per mile', 'Pet rider program', 'Paid orientation']",Active 1 day ago
Tanker Truck Driver Class A,https://www.indeed.com/rc/clk?jk=9c69b185ed2327de&bb=aZfOKDxFC2q-XZMtlUi-7B8KXIy9cy8UIXXNlpL1ARLVNh-JJHV5cKHqgFp4VCDw09rxaqIKH-ONSyUyWCzin-hkhtMxmUnfWOByp5DgcAc%3D&xkcb=SoCD67M3FbZKnmUypx0DbzkdCdPP&fccid=2a280d9851de7643&cmp=EL-TRANSPORTATION-LLC&ti=Tanker+Driver&vjs=3,EL TRANSPORTATION LLC,"Houston, TX",,"['$1,400 a week', 'Full-time', 'Home time +2', 'Retention bonus', 'Passenger ride along program', 'Paid orientation', 'From $70,000 a year', 'No weekends +2', 'Signing bonus', 'Monthly bonus', 'Passenger ride along program', '$0.60 per mile', 'Pet rider program', 'Paid orientation']",Posted 1 day ago
OTR CDL Class A Fleet Driver,https://www.indeed.com/rc/clk?jk=027c99c4534aba93&bb=aZfOKDxFC2q-XZMtlUi-7Lze40COh_Q2bgwVXYpr0jmA9VtQf8Y0uwZxwFmTkmRDx4xQhrKS0322RIucdbfuQuxTVliQPdBLfSqcblcVv7s%3D&xkcb=SoA367M3FbZKnmUypx0CbzkdCdPP&fccid=f62d49f42d9a4dd5&vjs=3,Greatwide-TOL,"Madison, AL",,"['$1,400 a week', 'Full-time', 'Home time +2', 'Retention bonus', 'Passenger ride along program', 'Paid orientation', 'From $70,000 a year', 'No weekends +2', 'Signing bonus', 'Monthly bonus', 'Passenger ride along program', '$0.60 per mile', 'Pet rider program', 'Paid orientation']",Posted 4 days ago
OTR Class A CDL Truck Driver,https://www.indeed.com/rc/clk?jk=b7e3054df14d9db1&bb=aZfOKDxFC2q-XZMtlUi-7GJGZksSK1d9U9OMwz9SGpwRbx8QwcGGOpnCRy8CdGgZlnXfkwV_oHD2mhTqW-VoCCdBzy7wBFG87TRQwIgVXcw%3D&xkcb=SoCq67M3FbZKnmUypx0BbzkdCdPP&fccid=3cc40c7df1b920ae&vjs=3,"Area Storage and Transfer, Inc.","Jersey City, NJ",,"['$1,400 a week', 'Full-time', 'Home time +2', 'Retention bonus', 'Passenger ride along program', 'Paid orientation', 'From $70,000 a year', 'No weekends +2', 'Signing bonus', 'Monthly bonus', 'Passenger ride along program', '$0.60 per mile', 'Pet rider program', 'Paid orientation']",Active 4 days ago
OTR Truck Driver,https://www.indeed.com/rc/clk?jk=c37294019d599c7d&bb=aZfOKDxFC2q-XZMtlUi-7KiHe-on2pKXZUHQxSqyisGRuQMA-u6IKuXCNOjjcNTQ5SD9resFQT7bHU_bIddv4cRAMzEd0gi-s4UeDnAvmBw%3D&xkcb=SoAe67M3FbZKnmUypx0AbzkdCdPP&fccid=1d6e5b6db14b2812&vjs=3,HASTINGS IRRIGATION PIPE COMPANY,"Hastings, NE",,"['$1,400 a week', 'Full-time', 'Home time +2', 'Retention bonus', 'Passenger ride along program', 'Paid orientation', 'From $70,000 a year', 'No weekends +2', 'Signing bonus', 'Monthly bonus', 'Passenger ride along program', '$0.60 per mile', 'Pet rider program', 'Paid orientation']",Posted 30+ days ago
CDL A Flatbed Company Driver Position R-1,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0A8_RXmfCg3FtVXXHQK-yW5VD_Rqm91Mk93hMXRKPTTiPStgkwhIyOvILg_2VgVIRqLqvehB-KFJW6zK8aQqeSCnTjoKC-21HKK7nLhJQjbxfTONUE1lAHyRXk6faLizsxW0a3pXskelm5vDyjoX5bVBSzaSar4fNh-GnBmrk4OVEpvZ1gXIb6fmtKq1r3OsKGek_fbS2J2eLC-duVVZyedqDrVcHKjxqza-uCNyAneuzGzyYnfeq5FCnd5yodgkXsO6yLsUGomYgsUZKK7vDRhJCS_A__oU9UCmpEODN9-yUsLRWQwnJpTZR6_OVF7adgafolTDTMADXNCDIxZ2q9aMWqKMlJdngQENPdNm9n-Z7m9miSLkBjLAoxhBcN-bJJl5iHGy0Krbuo28xGXf2RNxsDGN_f1eJx8A-dO19BcJG-Exue6vQdDPnBP5mfkgcVegEp0XsqyNKofuaMPZAiR9aJO79wcULahOxyed1hRWCSHOtRslqLijLlpal5XnFQTrB7Dsa4b2q2s52QUwT-qOwpTW6kG2_339OA3y3jvEbfKx2s1Rb1-ge5Y8S0sUQuS2hXLw7Ca7kRd8bEEGvM3Dmcjri59ESzYlR0XHSs5Iav0CNIzc7iMmSRyH2AYzWb76x5FQt9lwTo1H0DhihTws4B5zHNSg2hx5iiSwdh-Gk234B0fAipVsw8fvnztx1YbVu-zX9bxqMi9Cn4cSWzvGOymiyFd_QxwqhA37eFNrv9u2uCFw-Mr0I1LUUNorovU-4Dp97ExoA0OJCd-iIpp&xkcb=SoBk6_M3FbZKnmUypx0HbzkdCdPP&p=12&fvj=0&vjs=3,"PGT Trucking, Inc.","Worcester, MA","$1,400 a week","['$1,400 a week', 'Full-time', 'Home time +2', 'Retention bonus', 'Passenger ride along program', 'Paid orientation', 'From $70,000 a year', 'No weekends +2', 'Signing bonus', 'Monthly bonus', 'Passenger ride along program', '$0.60 per mile', 'Pet rider program', 'Paid orientation']",Posted 30+ days ago
ORANGE FLEET - Class A CDL Flatbed Truck Driver | Weekends OFF | Dedicated Regional - Short Haul,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Di3q2i5Ea4fmECvxacP-baTKa5Aqjj51j6ZYhjdKMDJKW1CTXrYQi1l8JM9KjYJyoQIxKs6mKbLNq5rixBpnmHWWcRCctZJlzCn1uaMe3soIG0U8F_HtlFqKZILfQU1w_aJplEhz-E5h0chsXaDDOaM-AGYFe73DnQ8aydA4NetOZjJQeaj8vUHObthXiThG10SeNn4ErJI9EOtO7dfBEiORzzKfXeaHhr9GRsmJozCfwn8XAaigs7nYyIRgXkhUpnEX9bb9s2sDu1mu54nGQy88m3bEneP6DbTvUQEZ8M0JMKqAfp9-M_g2h07i7IvxBTmnZ7dSrNiYeEChTEbJspz3DXCoSFrCSoL7MlBAnSvNHKnknyTCnhsX9gVnMevHRShqbfxPIUfu4SnPzBiqQf_68qB5gVeAp3Ot93UmgI_M-pfVPb2fivJA4KIuAeVQReVq64z8kSbqOf0n07zE77BZ3U5lM_rBRLzaYGcxVs9Pr4kSTBT1R-PiE227cZ3IGBcRfDpkQzOi1nvRejUJecwAHKsKhvGeNZV5mtfKmzSqchfy7EhPxlv7Z6cipEtSGIrqc4qs7xVfuU-4esrhxjQQ3FJqJSOUpUbuXpMVzM7lMHLaiakB4aMRbaHW51p1Vk7Hs0l4saap01bvD_llfwXnW0mUxm99rz0RBOpHs0mA==&xkcb=SoBV6_M3FbZKnm0ypx0LbzkdCdPP&p=13&fvj=0&vjs=3,Truline Corporation,"Phoenix, AZ 85043 (Estrella area)","From $70,000 a year","['$1,400 a week', 'Full-time', 'Home time +2', 'Retention bonus', 'Passenger ride along program', 'Paid orientation', 'From $70,000 a year', 'No weekends +2', 'Signing bonus', 'Monthly bonus', 'Passenger ride along program', '$0.60 per mile', 'Pet rider program', 'Paid orientation']",Active 5 days ago
CDL A Driver -East Region OTR,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0DqyTGL5fPaz0wPf9I8VHxeoSvx4suaMkGkrI4-3wYs8pUIszZM_7EZdKyp2a9Oz6F_y5LMLQSwLzD8Rxt5tTmXS41S-YLwZZFrd1W3qKVGZRGTXIH_mIPh6kzXDU-pBU3tJjYhyeLo1vJ0B1OncdDhDZIioJmRAZ_H_kotwbGFoJQ-psgD4mUAHmRKlezS31uyGDk3SENRnL7KrmvDKfOS4WgGzWeUf8zzk2dYvJ_IrPvLyH4pq6OfypA3Leq6V1PkcMvDDhDvilzN_EUya9oMzhooNYmiY1kIWcGHNB3QhFkoYxsepw7s9jJfqvHN0X7Vun2a2XUMc4Lc4iYN1nYTO4M8UxEltJKbU55KWq5ipW10ExThu4zz3dZLO3JAkwXCPC5ro8y-bkAC-tHwpEjMnpmn831zAFjYlacWOfXHC8rFEkEGgvPQxYxhILB1338HMWwmMKfiO3tmpVTEVq_55i8v8wkXtakx13paDgyWepk3-6TCUous9kL8kUEEUz2MVifHcZ2z9angHn8tpt52ZzPKxUyWJE7TT0kQkL2KXaMznIaQEmmgyN_8TVg2fzB7AQwxXcMMrYoOA1tFhybFKkWxSy4EEV1g_UaUIay1DqAGTeOYrS7bg4pSSfIEi2h8RM4Ljm-fcP_yWXYdlQynTf3tBohQ5_HByjW5rkXvB4QOHjcO_H0N2cQCgcxRV9nH_4U95zKClERoupsJTUFF&xkcb=SoDh6_M3FbZKnm0ypx0KbzkdCdPP&p=14&fvj=0&vjs=3,Coldliner Express Inc.,"Hartford, CT 06114",$0.60 per mile,"['$1,400 a week', 'Full-time', 'Home time +2', 'Retention bonus', 'Passenger ride along program', 'Paid orientation', 'From $70,000 a year', 'No weekends +2', 'Signing bonus', 'Monthly bonus', 'Passenger ride along program', '$0.60 per mile', 'Pet rider program', 'Paid orientation']",Posted 20 days ago
CDL A Drivers jobs in United States,,,,,,
CLASS A OTR Driving Opportunity,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0Doha1vlgl-AQVOmld0dfSl4S7WsjAFS4JNFLoN6NLc3_LcJaxY4ke0kM1uxjeSmn0Nt_15C3XuLk-IHmr1NknZiYXbNxJHiaVDCKYa4IOyg7MJ5L7IGohXXrVo3MmyBO--ABPocQ-leezn1esKTbsbQmy_ZBXHZCPQFr04sjTftBy5bD6nj-4Je15OK2xHdD7ABmCtwvipDLzcrOybUEcUzkF_7mHoDEoj1lfgVuJxUJkzb2DWFWFL7fwlTFVEolMacN4F9NP-JQFUneeGQ9CbjCH4kbEoTvK3Mpo0ztkXAK5p1dtcsFrWsTRAC8tJHfWu76go0BYZ7XoBOnxCQaE1wUmcKcz2DGGF3Rf8cA6DpHTgJMGRJA41-Aso8qClu7-y0IzQlujqJ1figIzI3bQ501viRSPWt0VJbiuPkEF-gz2xitOXyEyD0QbD46Oxtvxg2lf6nhsxv6yBPyhJ5YaDMMwmPNZMWkxcaBiCYifbrRj_8iPrvIdPRPSgQWyCIhB6qOKkup9LB2F0Vm_efo_9FLempurSVsaGGCLZ4Ectv6kK8lpusJzpavrG2lWwRRxo686S8IXXjv_fUhGICJ9dBa8atl4b0QJAkHr0aCIjyPyp0e5dVavxAnjgg1yHbHQKU2E-MKV6oXmjf12p-1DnBzPyuZ0uyPxHNcbq0YhO0CtGIykIxlLYmnzfafhyJFWwmlpEblRuEg==&xkcb=SoAr6_M3FbZJlVRcN50LbzkdCdPP&p=0&fvj=0&vjs=3,Duplainville Transport Inc.,"Sussex, WI 53089","$80,000 a year","['$80,000 a year', 'Home time', 'Signing bonus', 'Quarterly bonus', 'Performance bonus', '$73,000 a year', 'On call +2', 'Quarterly bonus', 'Paid orientation', 'Paid training', 'Signing bonus', 'Paid orientation', 'Paid time off', '$0.50 per mile', 'Home weekends', 'Signing bonus', 'Pet rider program', 'Paid orientation', '$2,100 a week', 'Home time +1', 'Passenger ride along program', 'Paid orientation', 'Paid training', 'From $0.75 per mile', 'Full-time', 'Home every 3 weeks +1', 'Extra stop pay', 'Pet rider program', 'Passenger ride along program', '$1,250 - $1,500 a week', 'Full-time', 'Home time', 'Pet rider program', 'Paid orientation', 'Up to $0.66 per mile', 'Full-time', 'Paid orientation', 'Paid training', 'Paid time off', 'Up to $80,000 a year', 'Full-time', 'Home time', 'Retention bonus', 'Pet rider program', 'Paid time off', '$95,000 a year', 'Signing bonus', 'Pet rider program', 'Passenger ride along program', '$1,300 - $1,500 a week', 'Full-time', 'Home time +2', 'Signing bonus', 'Pet rider program', 'Passenger ride along program', '$6,000 a week', 'Fuel card']",Active 13 days ago
CDL Class A Driver,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0CYmTq-_4ARRRusbYgYPnWm8lxRNWRWms2Db_lusmFx51sm1WNkP-654CIjo-hfaYhO0CFVZ4sXOpFzM0cSivkTMUVZ52Az7lCK9EDKiDkinj4Te8AvOmZhx4azp4D4nlGPAnW9P_qrhdl8AqRBBwipxVvy8hPH2KYd-sDKVhGLOFsLwnK1EEd_kIRV9MVdE1gmDPX3-mkBFH9NGO4qwtb2we1oPAlmWnB-Xtw62SJBgUUic-AsW5St3Ot5MfQ7QZvp3xsdG6NxQ-7dP1dX7-xWjGLlp_sMlrDf8wgErHJ11uMttaowCwFkJRFkqAj8AUFhnhmHNQdYct9ZW1i4U4gdr85BHIF91uLhN8BTqjh0taAJLrL9cL7kh8-qE8bmk9AXaooTCwiCuB1L8Og6R42aNtcwA3ejkO92y2z9FQSvhNSaxOuAy7V15FjHMPdDT5u_4GRmE8NBevK61l6BA6YBlPfCbrbaJ4nNO67cagfyluAbiveddQhVAehqTfGlZ6PduoYzYyjCXOn7Wq8dgZbZy4dFOluXhvOVWRtGZgBU2zsS3R95C-v73_tt9Jkn-ZKOuH8Be2SVn7b-HRBiOxGBMVs8zvs0XYahcNbsDcgTflqJtYB4RbYhfcvsrBEVUxY=&xkcb=SoCf6_M3FbZJlVRcN50KbzkdCdPP&p=1&fvj=1&vjs=3,United Transport LLC,"Seattle, WA",,"['$80,000 a year', 'Home time', 'Signing bonus', 'Quarterly bonus', 'Performance bonus', '$73,000 a year', 'On call +2', 'Quarterly bonus', 'Paid orientation', 'Paid training', 'Signing bonus', 'Paid orientation', 'Paid time off', '$0.50 per mile', 'Home weekends', 'Signing bonus', 'Pet rider program', 'Paid orientation', '$2,100 a week', 'Home time +1', 'Passenger ride along program', 'Paid orientation', 'Paid training', 'From $0.75 per mile', 'Full-time', 'Home every 3 weeks +1', 'Extra stop pay', 'Pet rider program', 'Passenger ride along program', '$1,250 - $1,500 a week', 'Full-time', 'Home time', 'Pet rider program', 'Paid orientation', 'Up to $0.66 per mile', 'Full-time', 'Paid orientation', 'Paid training', 'Paid time off', 'Up to $80,000 a year', 'Full-time', 'Home time', 'Retention bonus', 'Pet rider program', 'Paid time off', '$95,000 a year', 'Signing bonus', 'Pet rider program', 'Passenger ride along program', '$1,300 - $1,500 a week', 'Full-time', 'Home time +2', 'Signing bonus', 'Pet rider program', 'Passenger ride along program', '$6,000 a week', 'Fuel card']",Active 4 days ago
CDL A Truck Drivers - X Endorsement,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0D6AmosuA4-Rbj3_RIig7-rdL-5a3s9ujOby9aLHX1nMAtEQlDjsPnsDGcikOMaHy2fqG1MBMaeRxzBRsOzxo3ON6mmP4mmYFxBshmRQ622opXxCEn8EOPknD_OJqVVJMsCfyADhnKV2UJQPdHoyEm0c-MKEfe74U7eNJQUZ4fBE1flhLhjILZWZehDOjN9nkuqCPwUCGp2XutBqIRPqsJVX70klkz3mLfQ3jT2-SVLCyzZy7nXWizixnahETQ1-IPkjMEqCOZyTgfFz3Amc0RIoFAEUqFVc_a2WdboPCh75XeMOtIYv4jFucKjvhMZUf6y3J0OiZxnv1h4Iuch8czTURt0drP-Lo_ThKsjVCQd5Vjm75DkJNZ5dC3fAGepme3it4OoSlm4kIWslDchBzi5GnAl6d3UrkrHEGG9lwABAbjjJEw08-UeytlwBWN_yQ-jO-mdT3_LeO_wyEXY-aMKTpj4BwsryZk-hq2k2IpxMphjuhTKqUqh8HGMGS0QXWyfB7V1Pqk63GOtTBlsCOwXLjWiTYmORAnB9qP9YnfzQjoh6pxhikMPeFMa4RHfFfBTAgEEiNsBfMxTViZOEVXk8Vovfajmmbqm4lmpNZAJm6GNtTVB5lWcnpMqEYAWwZlnVbIp24DZj6uHammUTXQC2Sr3MIlCjikVQprWx50Qi4AbGcOp-RAFhspFe0roozs=&xkcb=SoAC6_M3FbZJlVRcN50JbzkdCdPP&p=2&fvj=0&vjs=3,Service Transport Company,"Charlotte, NC 28246 (Downtown area)","$73,000 a year","['$80,000 a year', 'Home time', 'Signing bonus', 'Quarterly bonus', 'Performance bonus', '$73,000 a year', 'On call +2', 'Quarterly bonus', 'Paid orientation', 'Paid training', 'Signing bonus', 'Paid orientation', 'Paid time off', '$0.50 per mile', 'Home weekends', 'Signing bonus', 'Pet rider program', 'Paid orientation', '$2,100 a week', 'Home time +1', 'Passenger ride along program', 'Paid orientation', 'Paid training', 'From $0.75 per mile', 'Full-time', 'Home every 3 weeks +1', 'Extra stop pay', 'Pet rider program', 'Passenger ride along program', '$1,250 - $1,500 a week', 'Full-time', 'Home time', 'Pet rider program', 'Paid orientation', 'Up to $0.66 per mile', 'Full-time', 'Paid orientation', 'Paid training', 'Paid time off', 'Up to $80,000 a year', 'Full-time', 'Home time', 'Retention bonus', 'Pet rider program', 'Paid time off', '$95,000 a year', 'Signing bonus', 'Pet rider program', 'Passenger ride along program', '$1,300 - $1,500 a week', 'Full-time', 'Home time +2', 'Signing bonus', 'Pet rider program', 'Passenger ride along program', '$6,000 a week', 'Fuel card']",Posted 20 days ago
CDL A Tanker & Van Drivers,https://www.indeed.com/pagead/clk?mo=r&ad=-6NYlbfkN0D1T_8Koj5D-Orc54hww-RJQVZV4YH5S_XtDHAb1tdj9iM0nLDhI_tUmkAUqQl8bfdi2AjAUd9I9XJFrZfVGck-clE_2MA78gNCFcRH7E8z3gMxKRJl2qtuzKuSTeWt1Rm6cW96ah_fhqlYyfnMzfn_vAwmaxAjPWGV-C-CPIO_eNBKM5KKtR4bSTUH4Jn0PAypIawXiCqmtCJnMmmcB4HcQmpJKojch6vR1dKo2S1ZptfU0P7xeFz0vZCu02hjPPF_cDM_f6OCZaTd1TCrFs-dK8yviQouUaK9b4q3kb7b89TvSMlzdP28jodiH0hakHwAYnhf9PHzNynkNfgxYjFd_lduBg2C3JmfuBVVe39k0NUMbf-h9xmhEqB_Uxf5WmTedVhei4L__d-bm8Q0805uje4zvTS6sfPWW28E1zwFEvZJDRVoP7YoJMLWTBesark9uJtkuzwoPDTNiAMuQzU6M9PikZiteB3QIE2qpaU8nae7sHUqkLOxmkM1gS--cfH8HRev8hfNxSd_oDWyWgbdAQFM9xO3ebKMDBpNOoVRf42VbjZSAyfKQQqHxASUEWOnIjy7uCDcMPhJ9ZC2mymVNnZVGT18Wcy1juJma-lgCPuWbe6P5J25INae0z2slojnNIQzP_lDk-EFxa1EbFNWWrE4pwLGQGArEp4lmp4QRUg01yUCUUH2--MKns3nNV6ZRsuQi-G7z1qoXdxNKuVM&xkcb=SoC26_M3FbZJlVRcN50IbzkdCdPP&p=3&fvj=0&vjs=3,"Action Resources, Inc.","Salt Lake City, UT 84158 (East Bench area)",,"['$80,000 a year', 'Home time', 'Signing bonus', 'Quarterly bonus', 'Performance bonus', '$73,000 a year', 'On call +2', 'Quarterly bonus', 'Paid orientation', 'Paid training', 'Signing bonus', 'Paid orientation', 'Paid time off', '$0.50 per mile', 'Home weekends', 'Signing bonus', 'Pet rider program', 'Paid orientation', '$2,100 a week', 'Home time +1', 'Passenger ride along program', 'Paid orientation', 'Paid training', 'From $0.75 per mile', 'Full-time', 'Home every 3 weeks +1', 'Extra stop pay', 'Pet rider program', 'Passenger ride along program', '$1,250 - $1,500 a week', 'Full-time', 'Home time', 'Pet rider program', 'Paid orientation', 'Up to $0.66 per mile', 'Full-time', 'Paid orientation', 'Paid training', 'Paid time off', 'Up to $80,000 a year', 'Full-time', 'Home time', 'Retention bonus', 'Pet rider program', 'Paid time off', '$95,000 a year', 'Signing bonus', 'Pet rider program', 'Passenger ride along program', '$1,300 - $1,500 a week', 'Full-time', 'Home time +2', 'Signing bonus', 'Pet rider program', 'Passenger ride along program', '$6,000 a week', 'Fuel card']",Posted 22 days ago
